created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 06:04:23 +0000 2023;1734091738808193436;"@DokterTifa Gemar membaca itu penting! Wolbachia bukanlah sesuatu yang asing, tapi bakteri alami yang ada di banyak serangga, termasuk nyamuk. Dalam nyamuk Aedes aegypti, Wolbachia membantu mengurangi reproduksi virus dengue.";0;1;0;0;in;1220983312753164288;1731488408294588574;Ohhyawda;https://twitter.com/Ohhyawda/status/1734091738808193436
Mon Dec 11 05:54:27 +0000 2023;1734089242534707641;"@DokterTifa pusing banget DBD ada terus, solusi nyamuk wolbachia aja masih diperdebatan padahal udah terbukti memenangkan DBD di luar negeri";0;0;0;0;in;1729694725463306240;1731488408294588574;julpijul_;https://twitter.com/julpijul_/status/1734089242534707641
Mon Dec 11 05:53:54 +0000 2023;1734089100460974179;"@DokterTifa bener bener gak ngerti lagi sih, tujuan dari perdebatan ini apa? biar publik kebawa sama opini kalian? memang aku bukan expert di bagian riset tapi menurut ku nyamuk wolbachia cukup efektif loh neken jumlah perkembangan kasus DBD di jogja bahkan diluar negeri";0;0;0;0;in;1475679497122828289;1731488408294588574;sinkoskosan;https://twitter.com/sinkoskosan/status/1734089100460974179
Mon Dec 11 05:24:54 +0000 2023;1734081802531455273;"@DokterTifa seriusan gimana ya cara kita bebas dari DBD, menurut ku why not kita coba untuk pake metode nyamuk wolbachia ini";0;0;0;0;in;1479417949400166400;1731488408294588574;Adzkialulu;https://twitter.com/Adzkialulu/status/1734081802531455273
Mon Dec 11 05:05:33 +0000 2023;1734076935330996680;"@DokterTifa please, kurangi debat perbanyak literasi, nyamuk wolbachia ini bukan kaleng kaleng dalam menghadapi DBD loh";0;0;0;0;in;1677295139348426754;1731488408294588574;Laniroco;https://twitter.com/Laniroco/status/1734076935330996680
Mon Dec 11 05:01:43 +0000 2023;1734075971383480506;"@DokterTifa aku tim yang dukung nyamuk wolbachia biar drama DBD ini kelar";0;0;0;0;in;1730904756804276224;1731488408294588574;zoraamarjorie;https://twitter.com/zoraamarjorie/status/1734075971383480506
Mon Dec 11 04:58:01 +0000 2023;1734075037572046965;"@DokterTifa Bagi penganut konspirasi pasti nyamuk wolbachia ini akan sulit dipahami";0;0;0;0;in;1336622873021018113;1731488408294588574;jenospride_;https://twitter.com/jenospride_/status/1734075037572046965
Mon Dec 11 04:53:20 +0000 2023;1734073861413728520;"@DokterTifa suka terheran heran sama orang yang komentar negatif soal nyamuk ini, padahal wolbachia udh sukses diluar sana, kenapa kita masih ragu ragu sih";0;0;0;0;in;1725833533170888704;1731488408294588574;yuwppybear;https://twitter.com/yuwppybear/status/1734073861413728520
Mon Dec 11 04:51:31 +0000 2023;1734073401978044876;"@DokterTifa tadinya percaya ga percaya sama nyamuk wolbachia, tapi ada temenku di yogyakarta ngerasain dampak dari meode ini dan memang benar angka kasus DBD di yogya beneran turun drastis.";0;0;0;0;in;1661624432048349190;1731488408294588574;Rismaya48;https://twitter.com/Rismaya48/status/1734073401978044876
Mon Dec 11 04:48:48 +0000 2023;1734072718134501406;"@DokterTifa yuk selesaikan masalah DBD ini dengan nyamuk wolbachia jangan kebawa opini publik saranku";0;0;0;0;in;1668251390261747712;1731488408294588574;Maurakamaratih;https://twitter.com/Maurakamaratih/status/1734072718134501406
