created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 10:15:57 +0000 2023;1734155051294478451;"Sebenarnya apa itu nyamuk Wolbachia, bagaimana teknologi Aedes aegypti Wolbachia ini bekerja, dan bagaimana metodenya ?? 🤔  #Jamkesjak #Jamkesjakinfo #UPJamkesjak #DBD #Wolbachia #Dengue #3MPlusWolbachia #Infokesehatan #DinasKesehatan #DKIJakarta #SuksesJakartaUntukIndonesia https://t.co/vUKSfzFGMa";0;0;2;2;in;1402904474243403784;1734155051294478451;jamkesjakarta;https://twitter.com/jamkesjakarta/status/1734155051294478451
Mon Dec 11 06:28:44 +0000 2023;1734097870633218409;"@DokterTifa gw sih yakin wolbachia ini memenangkan kita dari DBD";0;0;0;0;in;1612733764819636224;1731488408294588574;DespainDebra;https://twitter.com/DespainDebra/status/1734097870633218409
Mon Dec 11 06:25:25 +0000 2023;1734097032552538593;"@DokterTifa ngga usah deh pake takut digigit nyamuk wolbachia. takutnya sama aides tuh bawa dbd";0;0;0;0;in;1613828519003553793;1731488408294588574;augustleony;https://twitter.com/augustleony/status/1734097032552538593
Mon Dec 11 06:19:09 +0000 2023;1734095455653658755;"@DokterTifa gampangnya Nyamuk wolbachia = nyamuk baik Nyamuk DBD = nyamuk jahat";0;0;0;0;in;1619211377738129408;1731488408294588574;ashanafidelyaa;https://twitter.com/ashanafidelyaa/status/1734095455653658755
Mon Dec 11 06:15:45 +0000 2023;1734094600732827991;"@DokterTifa kita rakyat Indonesia berharap Indonesia bebas dari DBD, tolonglah kalo dipikir2 tanpa wolbachia justru lebih banyak nyamuk yang berkembang biak apalagi bawa DBD";0;0;0;0;in;1619202688092364801;1731488408294588574;adalinecalliand;https://twitter.com/adalinecalliand/status/1734094600732827991
Mon Dec 11 06:08:23 +0000 2023;1734092747903250634;"@DokterTifa astaga kenapa ya disaat ada solusi seperti wolbachia yang terbukti udah nurunin kasus dbd di jogja, masih aja diperdebatin";0;0;0;0;in;1619199672735920130;1731488408294588574;arawindaalie;https://twitter.com/arawindaalie/status/1734092747903250634
Mon Dec 11 05:54:27 +0000 2023;1734089242534707641;"@DokterTifa pusing banget DBD ada terus, solusi nyamuk wolbachia aja masih diperdebatan padahal udah terbukti memenangkan DBD di luar negeri";0;0;0;0;in;1729694725463306240;1731488408294588574;julpijul_;https://twitter.com/julpijul_/status/1734089242534707641
Mon Dec 11 05:53:54 +0000 2023;1734089100460974179;"@DokterTifa bener bener gak ngerti lagi sih, tujuan dari perdebatan ini apa? biar publik kebawa sama opini kalian? memang aku bukan expert di bagian riset tapi menurut ku nyamuk wolbachia cukup efektif loh neken jumlah perkembangan kasus DBD di jogja bahkan diluar negeri";0;0;0;0;in;1475679497122828289;1731488408294588574;sinkoskosan;https://twitter.com/sinkoskosan/status/1734089100460974179
Mon Dec 11 05:24:54 +0000 2023;1734081802531455273;"@DokterTifa seriusan gimana ya cara kita bebas dari DBD, menurut ku why not kita coba untuk pake metode nyamuk wolbachia ini";0;0;0;0;in;1479417949400166400;1731488408294588574;Adzkialulu;https://twitter.com/Adzkialulu/status/1734081802531455273
Mon Dec 11 05:05:33 +0000 2023;1734076935330996680;"@DokterTifa please, kurangi debat perbanyak literasi, nyamuk wolbachia ini bukan kaleng kaleng dalam menghadapi DBD loh";0;0;0;0;in;1677295139348426754;1731488408294588574;Laniroco;https://twitter.com/Laniroco/status/1734076935330996680
Mon Dec 11 05:01:43 +0000 2023;1734075971383480506;"@DokterTifa aku tim yang dukung nyamuk wolbachia biar drama DBD ini kelar";0;0;0;0;in;1730904756804276224;1731488408294588574;zoraamarjorie;https://twitter.com/zoraamarjorie/status/1734075971383480506
Mon Dec 11 04:51:31 +0000 2023;1734073401978044876;"@DokterTifa tadinya percaya ga percaya sama nyamuk wolbachia, tapi ada temenku di yogyakarta ngerasain dampak dari meode ini dan memang benar angka kasus DBD di yogya beneran turun drastis.";0;0;0;0;in;1661624432048349190;1731488408294588574;Rismaya48;https://twitter.com/Rismaya48/status/1734073401978044876
Mon Dec 11 04:49:28 +0000 2023;1734072888427520113;"@DokterTifa Gw juga sempet ngulik info ini. Di Jogja, program Wolbachia udah jalan, dan hasilnya? Kasus DBD turun sekitar 70% cuy";0;0;0;0;in;1261071523;1731488408294588574;Jejanama;https://twitter.com/Jejanama/status/1734072888427520113
Mon Dec 11 04:48:48 +0000 2023;1734072718134501406;"@DokterTifa yuk selesaikan masalah DBD ini dengan nyamuk wolbachia jangan kebawa opini publik saranku";0;0;0;0;in;1668251390261747712;1731488408294588574;Maurakamaratih;https://twitter.com/Maurakamaratih/status/1734072718134501406
Mon Dec 11 04:47:11 +0000 2023;1734072311421259902;"@DokterTifa aku tim yang dukung nyamuk wolbachia biar drama DBD ini kelar";0;0;0;0;in;3313546038;1731488408294588574;tataveove;https://twitter.com/tataveove/status/1734072311421259902
Mon Dec 11 04:31:03 +0000 2023;1734068251364336004;"@DokterTifa jangan jauh jauh deh, di jogja udah diterapin selama 10tahun dan hasil penelitian menunjukkan kalau nyamuk wolbachia ini sukses nurunin kasus DBD sampai 77%";0;0;0;0;in;1722850526520602624;1731488408294588574;ClaazoraSeanne;https://twitter.com/ClaazoraSeanne/status/1734068251364336004
Mon Dec 11 04:29:37 +0000 2023;1734067890322911399;"@DokterTifa Aku sih setuju banget dengan adanya nyamuk wolbachia, karena itu gak merugikan kita sama sekali malah membuat nyambuk ai des yang membawa DBD itu berkurang bahkan dalam jangka panjang bisa punah itu nyamuk aides";0;0;0;0;in;84895631;1731488408294588574;adie_puttra;https://twitter.com/adie_puttra/status/1734067890322911399
Mon Dec 11 04:27:58 +0000 2023;1734067478299570233;"@DokterTifa Yg buat DBD itu cm nyamuk betina, nah nyamuk wolbachia yg dilepasin nyamuk jantan biar kawin sm betina. krn jantannya ada bakteri wolbachia telornya gbs netas jd ujung2nya berkurang dah nyamuknya. Bgitu kl kata websitenya (https://t.co/MFC0aFHVM2). cb banyakin baca drpd kena hoax";0;0;0;0;in;1723988744674635776;1731488408294588574;ohmyind_;https://twitter.com/ohmyind_/status/1734067478299570233
Mon Dec 11 04:27:07 +0000 2023;1734067263282757901;"@DokterTifa aku tim percaya sama kemenkes sih, soalnya udah baca baca juga penelitian tentang nyamuk  wolbachia dan ada fakta fakta jelas yang membuat yakin kalau nyamuk wolbachia aman nurunin DBD";0;0;0;0;in;1721728660280160256;1731488408294588574;gheazora98557;https://twitter.com/gheazora98557/status/1734067263282757901
Mon Dec 11 04:18:56 +0000 2023;1734065202113749122;"@DokterTifa di singapore dan malaysia udah mulai leha-leha karena udah tenang menghadapi DBD pakai metode nyamuk wolbachia, lah disini masih sibuk debat sana sini";0;0;0;0;in;1357976266608050177;1731488408294588574;paykorapat;https://twitter.com/paykorapat/status/1734065202113749122
Mon Dec 11 04:18:55 +0000 2023;1734065200675107067;"@DokterTifa Sebenarnya kalau kita riset di Jogja, nyamuk Wolbachia beneran bikin kasus dan kematian akibat DBD turun drastis. Kita bisa belajar dari kejadian ini.";0;0;0;0;in;756391125162856449;1731488408294588574;rovdle;https://twitter.com/rovdle/status/1734065200675107067
